wnver::eOS9lXC6GvMWznF1wkZofDdtbBU
1740n 1161195 ROOT
1785341n 11.7677356279
711308n 11.7677356279
1792387n 11.7677356279
8572467n 13.9649602052
6209419n 13.9649602052
3346898n 13.9649602052
5907682n 10.4992243024
8674739n 10.4992243024
6373314n 10.4992243024
7000065n 10.4992243024
708128n 10.4992243024
1693453n 10.4992243024
710922n 10.4992243024
1638825n 10.4992243024
5311054n 9.17746846245
5614476n 9.17746846245
5703307n 9.17746846245
8523483n 9.17746846245
3308297n 9.17746846245
2167052n 9.17746846245
4269270n 13.9649602052
4350905n 13.9649602052
4045397n 12.5786658441
13774404n 12.5786658441
1949966n 12.5786658441
1842508n 12.5786658441
1654156n 12.5786658441
5840188n 8.71268677719
9909060n 8.71268677719
8111419n 8.71268677719
6825120n 8.71268677719
6795967n 8.71268677719
4504486n 8.71268677719
1004692n 8.71268677719
618682n 8.71268677719
10176679n 13.9649602052
13774404n 13.9649602052
13767455n 13.9649602052
6626286n 13.2718130247
2839200n 13.2718130247
586262n 13.2718130247
2653159n 13.2718130247
5559256n 13.9649602052
8508449n 13.9649602052
4401088n 10.0937591943
7111047n 10.0937591943
3261776n 10.0937591943
789448n 10.0937591943
105479n 13.9649602052
1507143n 13.9649602052
2062212n 13.9649602052
1067664n 13.9649602052
10539715n 12.173200736
10723300n 12.173200736
10197967n 12.173200736
5559256n 12.173200736
2270404n 12.173200736
2639606n 12.173200736
2346013n 12.173200736
4550840n 13.2718130247
3748886n 13.2718130247
1158181n 13.2718130247
14473222n 9.54611959744
13329489n 9.54611959744
13942875n 9.54611959744
14512817n 9.54611959744
5822746n 9.54611959744
7451338n 9.54611959744
6286395n 8.40427857422
6738162n 8.40427857422
6642138n 8.40427857422
7169242n 8.40427857422
7140659n 8.40427857422
7227301n 8.40427857422
13627327n 8.40427857422
9537144n 8.40427857422
6674188n 8.40427857422
6431740n 8.40427857422
980453n 8.40427857422
15227846n 8.98135358352
15228378n 8.98135358352
15228910n 8.98135358352
5131023n 8.98135358352
11515325n 10.5309730007
14410089n 10.5309730007
7028373n 10.5309730007
14375890n 10.5309730007
8101410n 10.5309730007
8111157n 10.5309730007
14298102n 10.5309730007
5922450n 10.5309730007
788766n 10.5309730007
624553n 10.5309730007
546389n 10.5309730007
1146051n 10.5309730007
1798452n 10.5309730007
1165579n 10.5309730007
1460029n 10.5309730007
25203n 10.5309730007
1572728n 10.5309730007
1458664n 10.5309730007
1250474n 10.5309730007
476744n 10.5309730007
2954340n 11.0745884473
2954938n 11.0745884473
3182232n 11.0745884473
2955065n 11.0745884473
11532351n 11.0745884473
9305358n 11.0745884473
6657646n 11.0745884473
3139089n 11.0745884473
2956247n 11.0745884473
2693168n 11.0745884473
236104n 11.0745884473
2946921n 11.8855186636
13765990n 11.8855186636
7266776n 11.8855186636
5559256n 11.8855186636
4446521n 11.8855186636
4446276n 11.8855186636
213794n 11.8855186636
2402825n 11.8855186636
14094068n 13.9649602052
9103943n 13.9649602052
6702139n 13.9649602052
6406979n 13.9649602052
6341525n 13.9649602052
13659162n 13.9649602052
5040081n 13.9649602052
13750844n 13.9649602052
13628246n 13.9649602052
13628056n 13.9649602052
6832464n 13.9649602052
8223263n 11.1317468612
319939n 11.1317468612
1998432n 11.1317468612
2712772n 11.1317468612
2720149n 11.1317468612
1991931n 11.1317468612
2542280n 11.1317468612
2720354n 11.1317468612
150776n 11.1317468612
2720544n 11.1317468612
2346895n 11.1317468612
2720697n 11.1317468612
1744450n 11.1317468612
729109n 11.1317468612
2455407n 11.1317468612
2406585n 11.1317468612
1728355n 11.1317468612
118764n 11.1317468612
2625339n 11.1317468612
2600255n 11.1317468612
2561697n 11.1317468612
2445925n 11.1317468612
2198602n 11.1317468612
2000868n 11.1317468612
589738n 11.1317468612
351406n 11.1317468612
127815n 11.1317468612
127948n 11.1317468612
199569n 11.1317468612
995365n 11.1317468612
4008385n 13.9649602052
3316105n 13.9649602052
1007676n 13.9649602052
1094725n 13.9649602052
4981941n 8.56679750372
7110615n 8.56679750372
7399452n 8.56679750372
7073208n 8.56679750372
179683n 8.56679750372
7277697n 8.56679750372
10758713n 8.56679750372
10638385n 8.56679750372
5202284n 8.56679750372
13802920n 8.56679750372
7030718n 8.56679750372
933403n 8.56679750372
952182n 8.56679750372
4048568n 13.9649602052
3671272n 13.9649602052
6778102n 13.9649602052
3082979n 13.9649602052
5559256n 11.7677356279
7680932n 11.7677356279
774009n 13.9649602052
2277663n 13.9649602052
13333833n 9.0523053195
4321534n 9.0523053195
4322026n 9.0523053195
13417071n 9.0523053195
13367070n 9.0523053195
8101937n 9.0523053195
8101410n 9.0523053195
7585208n 9.0523053195
14438541n 9.0523053195
13130305n 9.0523053195
13127091n 9.0523053195
11892637n 9.0523053195
11892029n 9.0523053195
4322387n 9.0523053195
4321804n 9.0523053195
3814727n 9.0523053195
1887474n 9.0523053195
2285392n 9.0523053195
2329883n 9.0523053195
2329733n 9.0523053195
2329578n 9.0523053195
2323286n 9.0523053195
2323059n 9.0523053195
95377n 9.0523053195
1688757n 9.0523053195
2297089n 9.0523053195
1960076n 9.0523053195
13260936n 13.9649602052
3748886n 9.57051105056
4007894n 9.57051105056
5859630n 9.57051105056
14997699n 9.57051105056
11415842n 9.57051105056
7999068n 9.57051105056
3671668n 13.9649602052
14500047n 10.9204377675
14409489n 10.9204377675
7650792n 10.9204377675
7565608n 10.9204377675
3751065n 10.9204377675
13774404n 10.9204377675
1176079n 10.9204377675
276214n 10.9204377675
6402565n 13.2718130247
1004692n 13.2718130247
7110615n 13.2718130247
7109847n 13.2718130247
5399847n 9.22002807687
4628747n 9.22002807687
10505942n 9.22002807687
8101937n 9.22002807687
7944618n 9.22002807687
1233642n 9.22002807687
2979836n 13.9649602052
3076708n 12.0190500562
5311054n 13.9649602052
10020890n 9.48762339075
10022111n 9.48762339075
432356n 9.48762339075
10021892n 9.48762339075
488430n 9.48762339075
80304n 9.48762339075
260648n 9.48762339075
15228378n 13.9649602052
10162991n 10.5976643752
10104209n 10.5976643752
10164025n 10.5976643752
1277426n 10.5976643752
5615147n 13.9649602052
5611302n 13.9649602052
13379413n 13.9649602052
13436361n 13.9649602052
3316274n 13.9649602052
10162991n 13.9649602052
4401088n 13.9649602052
4433377n 13.9649602052
165942n 10.3540422926
168658n 10.3540422926
331950n 10.3540422926
279835n 10.3540422926
166172n 10.3540422926
1835496n 10.3540422926
1850315n 10.3540422926
1831531n 10.3540422926
1855606n 10.3540422926
2372605n 10.3540422926
14549n 10.3540422926
124442n 10.3540422926
2367363n 10.3540422926
1767949n 10.3540422926
1649999n 10.3540422926
1771390n 10.3540422926
2355959n 10.3540422926
539110n 10.3540422926
2598863n 10.3540422926
1076615n 10.3540422926
879356n 10.3540422926
5481095n 10.2037600895
5618056n 10.2037600895
5611302n 10.2037600895
10126926n 10.2037600895
7652585n 10.2037600895
1401676n 10.2037600895
1327020n 10.2037600895
4985198n 10.9204377675
106272n 10.9204377675
8624656n 10.9204377675
7248653n 10.9204377675
5069199n 10.9204377675
14911704n 10.9204377675
573664n 10.9204377675
498558n 10.9204377675
337210n 10.9204377675
106104n 10.9204377675
1512625n 10.9204377675
1864634n 10.9204377675
1978436n 10.9204377675
298420n 10.9204377675
2302817n 10.9204377675
2037090n 10.9204377675
1884577n 10.9204377675
1514126n 10.9204377675
1509079n 10.9204377675
1402637n 10.9204377675
1149868n 10.9204377675
298244n 10.9204377675
10212501n 11.7677356279
10212780n 11.7677356279
10638385n 11.7677356279
6575932n 11.7677356279
13813042n 13.9649602052
8101937n 13.9649602052
3316105n 13.9649602052
7959943n 11.1317468612
8273843n 11.1317468612
7954731n 11.1317468612
2027411n 11.1317468612
1484392n 11.1317468612
5859630n 13.9649602052
5559256n 13.9649602052
929718n 10.3273740455
6362953n 10.3273740455
6363778n 10.3273740455
6359877n 10.3273740455
614224n 10.3273740455
1698271n 10.3273740455
993014n 10.3273740455
1744611n 10.3273740455
1007027n 10.3273740455
1031966n 10.3273740455
1705494n 10.3273740455
1691057n 10.3273740455
998886n 10.3273740455
1699896n 10.3273740455
1692834n 10.3273740455
912960n 9.01620031485
7006951n 9.01620031485
4007894n 9.01620031485
522736n 9.01620031485
13758745n 9.01620031485
7213989n 9.01620031485
913705n 9.01620031485
913585n 9.01620031485
7441619n 13.9649602052
126264n 13.9649602052
123170n 13.9649602052
1667132n 13.9649602052
201407n 13.9649602052
60477n 13.9649602052
10271216n 13.2718130247
8597176n 13.2718130247
3688943n 13.2718130247
881545n 13.2718130247
5159725n 9.85408634106
4849241n 9.85408634106
5142180n 9.85408634106
3076708n 9.85408634106
1123148n 9.85408634106
106020n 9.85408634106
1129977n 9.85408634106
1983162n 9.85408634106
64787n 9.85408634106
1586752n 9.85408634106
2036934n 9.85408634106
2226162n 9.85408634106
523364n 9.85408634106
452883n 9.85408634106
2273643n 9.85408634106
1661289n 9.85408634106
1048762n 9.85408634106
832784n 9.85408634106
1808329n 9.85408634106
1333477n 9.85408634106
1171213n 9.85408634106
1166413n 9.85408634106
1116026n 9.85408634106
1068306n 9.85408634106
775611n 9.85408634106
11093n 9.85408634106
57388n 9.85408634106
7131854n 13.2718130247
13911151n 13.2718130247
7073208n 13.2718130247
5595083n 13.2718130247
147314n 13.2718130247
14580897n 8.84696639282
6635509n 8.84696639282
3309808n 8.84696639282
3729951n 8.84696639282
10300654n 8.84696639282
2577734n 8.84696639282
626800n 8.84696639282
1487627n 8.84696639282
1779193n 8.84696639282
629997n 8.84696639282
625393n 8.84696639282
11431302n 13.9649602052
5807306n 13.9649602052
8240169n 10.1582977155
8249038n 10.1582977155
4680465n 10.1582977155
2784732n 10.1582977155
8249960n 10.1582977155
6260518n 10.1582977155
2784218n 10.1582977155
5267211n 10.1582977155
4092609n 10.1582977155
2785570n 10.1582977155
2785365n 10.1582977155
2785191n 10.1582977155
2784998n 10.1582977155
1304342n 10.1582977155
1297401n 10.1582977155
13356569n 13.9649602052
2216384n 13.9649602052
13736799n 11.2569100041
15257829n 11.2569100041
517554n 11.2569100041
524496n 11.2569100041
518035n 11.2569100041
7884n 11.2569100041
7188685n 12.8663479166
7858595n 13.9649602052
5695232n 13.9649602052
8049401n 10.1148126035
1081628n 10.1148126035
14421139n 10.1148126035
5763916n 10.1148126035
13930385n 10.1148126035
13782769n 10.1148126035
13435152n 10.1148126035
7990377n 10.1148126035
8101937n 12.8663479166
13813042n 12.8663479166
13713408n 12.8663479166
13326975n 12.8663479166
4922787n 12.8663479166
6892358n 12.8663479166
6768394n 12.8663479166
4327825n 12.8663479166
3967942n 12.8663479166
1220636n 12.8663479166
7389330n 13.9649602052
2181402n 13.9649602052
2180898n 13.9649602052
13774404n 13.9649602052
4261506n 13.9649602052
6780309n 13.9649602052
753685n 13.9649602052
427580n 13.9649602052
10022111n 13.9649602052
14473222n 10.1363188087
11418138n 10.1363188087
11418460n 10.1363188087
14953564n 13.9649602052
13913566n 13.9649602052
13516176n 13.9649602052
13077033n 13.9649602052
7938594n 13.9649602052
4732709n 13.9649602052
3779621n 13.9649602052
3779370n 13.9649602052
1697027n 13.9649602052
1662771n 13.9649602052
1659248n 13.9649602052
13912540n 13.9649602052
8101937n 13.9649602052
5312306n 13.9649602052
7954731n 13.9649602052
3082979n 13.9649602052
7991272n 12.0190500562
7990956n 12.0190500562
13774404n 12.0190500562
8274565n 12.0190500562
7991169n 12.0190500562
2025353n 12.0190500562
2025009n 12.0190500562
13774404n 13.9649602052
2033295n 13.9649602052
1870275n 13.9649602052
2482425n 13.9649602052
550341n 13.9649602052
4433585n 13.9649602052
7388816n 13.9649602052
4934546n 13.9649602052
13774404n 13.9649602052
1182654n 13.9649602052
550341n 13.9649602052
13774404n 13.9649602052
7326557n 9.60825137854
6740402n 9.60825137854
798245n 9.60825137854
7347n 9.60825137854
1182654n 9.60825137854
1645601n 9.60825137854
770437n 9.60825137854
5559256n 12.173200736
9813632n 12.173200736
2389346n 12.173200736
846021n 12.173200736
14629149n 12.173200736
8991878n 12.173200736
14866889n 10.7068636672
7568818n 10.7068636672
5229622n 10.7068636672
4620216n 10.7068636672
3331244n 10.7068636672
3082979n 13.9649602052
8101937n 11.7677356279
4922787n 11.7677356279
3671272n 13.9649602052
319939n 13.9649602052
3619650n 12.8663479166
3619396n 12.8663479166
1323155n 12.8663479166
2341200n 12.8663479166
1213886n 11.5670649324
8401554n 11.5670649324
6719404n 11.5670649324
1153861n 11.5670649324
1096454n 11.5670649324
1185011n 11.5670649324
908621n 11.5670649324
8629508n 13.2718130247
5559256n 13.2718130247
5129201n 9.22876175684
5051249n 9.22876175684
5133107n 9.22876175684
5129565n 9.22876175684
3656231n 9.22876175684
8664443n 7.80375288354
8513718n 7.80375288354
5611822n 7.80375288354
8642037n 7.80375288354
721431n 7.80375288354
13926786n 7.80375288354
8559508n 7.80375288354
586262n 7.80375288354
8621598n 7.80375288354
13947645n 7.80375288354
8647616n 7.80375288354
6401107n 7.80375288354
13947867n 7.80375288354
8619795n 7.80375288354
6483454n 7.80375288354
6389553n 7.80375288354
1494310n 7.80375288354
2392762n 7.80375288354
658052n 7.80375288354
2333689n 7.80375288354
745970n 7.80375288354
659776n 7.80375288354
1150559n 7.80375288354
618878n 7.80375288354
2537960n 7.80375288354
1711749n 7.80375288354
673448n 7.80375288354
2695895n 7.80375288354
2271137n 7.80375288354
1088923n 7.80375288354
1086691n 7.80375288354
1049276n 7.80375288354
8507558n 10.2037600895
4923743n 10.2037600895
7323922n 10.2037600895
6009086n 10.2037600895
13559177n 10.2037600895
8101937n 10.2037600895
192613n 12.5786658441
93483n 12.5786658441
819024n 12.5786658441
2550868n 12.5786658441
2225492n 12.5786658441
2551832n 12.5786658441
2266920n 12.5786658441
2265979n 12.5786658441
549552n 12.5786658441
2551602n 12.5786658441
2464583n 12.5786658441
2357228n 12.5786658441
2283716n 12.5786658441
998886n 12.5786658441
1130733n 12.5786658441
2421919n 12.5786658441
13774404n 13.9649602052
3532919n 12.5786658441
13869547n 12.5786658441
5695232n 12.5786658441
3532672n 12.5786658441
3532342n 12.5786658441
572285n 12.5786658441
135799n 12.5786658441
111358n 12.5786658441
1365549n 12.5786658441
2319050n 12.5786658441
1672490n 12.5786658441
1409177n 12.5786658441
2322230n 12.5786658441
2276866n 12.5786658441
1396790n 12.5786658441
1365709n 12.5786658441
1165290n 12.5786658441
1080883n 12.5786658441
783042n 12.5786658441
781652n 12.5786658441
3671668n 13.9649602052
8061042n 13.9649602052
4723816n 9.23757238652
4728068n 9.23757238652
5849284n 9.23757238652
4987620n 9.23757238652
13948026n 9.23757238652
2342899n 9.23757238652
261486n 9.23757238652
513401n 13.2718130247
427580n 13.2718130247
1677858n 13.2718130247
43912n 13.2718130247
6545137n 13.9649602052
6766190n 9.76026758584
6763681n 9.76026758584
7258332n 9.76026758584
6417598n 9.76026758584
6694796n 9.76026758584
5922949n 9.76026758584
1264050n 9.76026758584
7258664n 9.76026758584
6356515n 9.76026758584
5923314n 9.76026758584
1705257n 9.76026758584
7009946n 11.4800535554
6403393n 11.4800535554
6351613n 11.4800535554
1756719n 11.4800535554
8647616n 9.97597615867
5559256n 9.97597615867
4161981n 9.97597615867
4161358n 9.97597615867
8647945n 9.97597615867
8490039n 9.97597615867
5189946n 9.97597615867
4162599n 9.97597615867
4162433n 9.97597615867
1543998n 9.97597615867
2701962n 9.97597615867
2384275n 9.97597615867
2334302n 9.97597615867
2333979n 9.97597615867
1616901n 9.97597615867
1544285n 9.97597615867
7110615n 13.9649602052
7028373n 11.8855186636
4987169n 11.8855186636
1000843n 11.8855186636
295966n 11.8855186636
295346n 11.8855186636
6402565n 13.9649602052
1004692n 13.9649602052
618682n 13.9649602052
13379413n 13.9649602052
13774404n 13.9649602052
3671668n 13.9649602052
1097119n 13.9649602052
7028373n 13.9649602052
3139089n 13.9649602052
13809207n 7.83156216224
3892891n 7.83156216224
9385911n 7.83156216224
5671974n 7.83156216224
8630039n 7.83156216224
720565n 7.83156216224
5929008n 7.83156216224
13285176n 7.83156216224
5867413n 7.83156216224
5256358n 7.83156216224
7030718n 7.83156216224
787465n 7.83156216224
2030158n 7.83156216224
2431320n 7.83156216224
2014165n 7.83156216224
1557774n 7.83156216224
1556921n 7.83156216224
7703n 7.83156216224
427580n 13.9649602052
105778n 13.9649602052
967646n 13.9649602052
2927296n 11.8855186636
13124855n 11.8855186636
9884666n 11.8855186636
5559256n 11.8855186636
4394261n 11.8855186636
3030663n 11.8855186636
2928413n 11.8855186636
2927608n 11.8855186636
2927399n 11.8855186636
1466978n 11.8855186636
1235769n 11.8855186636
1498713n 11.8855186636
6505517n 10.3540422926
3104594n 10.3540422926
6390512n 10.3540422926
6676109n 10.3540422926
1747374n 10.3540422926
1742886n 10.3540422926
1734929n 10.3540422926
1693881n 10.3540422926
5084201n 9.28282897811
8556386n 9.28282897811
5129565n 9.28282897811
7505871n 9.28282897811
15172212n 9.28282897811
15172423n 9.28282897811
2683127n 9.28282897811
2081795n 9.28282897811
7441619n 13.9649602052
3839671n 13.9649602052
3688943n 13.9649602052
4269270n 13.9649602052
5559256n 13.2718130247
6729864n 9.71646496318
6730563n 9.71646496318
1061945n 9.71646496318
5175904n 9.71646496318
5181199n 9.71646496318
7192129n 9.71646496318
756338n 9.71646496318
2275365n 9.71646496318
1018352n 9.71646496318
758333n 9.71646496318
756076n 9.71646496318
3082979n 11.3259028756
9887034n 11.3259028756
4160372n 11.8855186636
13905792n 11.8855186636
8659076n 11.8855186636
1296016n 11.8855186636
5611302n 8.3019997251
5762149n 8.3019997251
5837957n 8.3019997251
10708292n 8.3019997251
5703956n 8.3019997251
5982915n 8.3019997251
5618849n 8.3019997251
848707n 8.3019997251
724492n 8.3019997251
2437707n 8.3019997251
2571901n 8.3019997251
724664n 8.3019997251
609506n 8.3019997251
6648724n 9.80607712187
7183151n 9.80607712187
7140978n 9.80607712187
6467680n 9.80607712187
6356299n 9.80607712187
5857781n 9.80607712187
5773049n 9.80607712187
3679174n 12.3555222928
1108753n 12.3555222928
658946n 12.3555222928
2543149n 12.3555222928
9399592n 13.2718130247
6406979n 12.0190500562
6407221n 12.0190500562
13774404n 11.8855186636
12855042n 11.8855186636
12839319n 11.8855186636
7819166n 11.8855186636
7606278n 11.8855186636
3772269n 11.8855186636
1639105n 11.8855186636
1751609n 11.8855186636
6292154n 13.9649602052
6291809n 13.9649602052
9359803n 10.6691233392
13774404n 10.6691233392
13774404n 13.9649602052
3815615n 12.8663479166
5695232n 13.9649602052
4689660n 13.9649602052
4402984n 13.9649602052
4402057n 13.9649602052
6504462n 9.67450076408
6626286n 9.67450076408
6865345n 9.67450076408
7082819n 9.67450076408
4727694n 9.67450076408
13393762n 9.67450076408
6763273n 9.67450076408
14435445n 9.67450076408
13398469n 9.67450076408
1020005n 9.67450076408
2118476n 9.67450076408
2118933n 9.67450076408
1020934n 9.67450076408
13140049n 13.9649602052
13774404n 13.9649602052
6259898n 11.6623751122
3006105n 11.6623751122
13893786n 11.6623751122
9241247n 11.6623751122
6260121n 11.6623751122
5250659n 11.6623751122
3006398n 11.6623751122
1113595n 11.6623751122
2079933n 11.6623751122
1933900n 11.6623751122
1435380n 11.6623751122
6619850n 13.9649602052
13773361n 11.3259028756
6646628n 11.3259028756
7164163n 11.3259028756
4463273n 11.3259028756
4462407n 11.3259028756
6647036n 11.3259028756
729109n 11.3259028756
1582645n 11.3259028756
2004352n 11.3259028756
2003601n 11.3259028756
2156063n 11.3259028756
1995949n 11.3259028756
1694376n 11.3259028756
626130n 11.3259028756
8941426n 12.8663479166
8523483n 12.8663479166
8521816n 12.8663479166
8514034n 12.8663479166
7602650n 12.8663479166
5921123n 12.8663479166
5812038n 12.8663479166
5463533n 12.8663479166
2993546n 12.8663479166
1852701n 12.8663479166
722232n 12.8663479166
14682133n 12.0190500562
14585519n 12.0190500562
5115568n 10.1807705713
13774404n 10.1807705713
145713n 10.1807705713
3065424n 12.0190500562
13875970n 12.0190500562
3066232n 12.0190500562
3066130n 12.0190500562
3066029n 12.0190500562
3065708n 12.0190500562
2049190n 12.0190500562
1663580n 12.0190500562
1523986n 12.0190500562
7277384n 12.3555222928
6505517n 12.3555222928
8101937n 12.5786658441
8101846n 12.5786658441
4923907n 12.5786658441
1903965n 12.5786658441
7529683n 13.9649602052
6781151n 13.9649602052
431005n 13.9649602052
13875970n 13.9649602052
7248507n 13.2718130247
976365n 13.2718130247
10020890n 13.2718130247
8129268n 13.2718130247
1208460n 13.9649602052
6527851n 13.9649602052
13792692n 11.4000108478
3673971n 11.4000108478
14419164n 11.4000108478
13870805n 11.4000108478
13654777n 11.4000108478
6586471n 11.4000108478
6261260n 11.4000108478
4042795n 11.4000108478
3674270n 11.4000108478
713167n 11.4000108478
1354673n 11.4000108478
2622234n 11.4000108478
1492052n 11.4000108478
8597176n 13.9649602052
929718n 13.9649602052
1698271n 13.9649602052
7353716n 13.9649602052
961001n 13.9649602052
5695232n 13.2718130247
2776205n 13.2718130247
850501n 13.2718130247
2577877n 13.2718130247
1114911n 13.2718130247
520257n 9.68829408622
6879521n 9.68829408622
6619065n 9.68829408622
755277n 9.68829408622
